-11.103405559865994,-5.595137070004162,18.696767329722093,-3.55181970297615
-11.03478796944105,-6.480605247351765,18.611512916469316,-3.8995898640653537
-10.915063789507105,-7.443609519315386,18.49879092763293,-4.28343795477645
-10.746077811478186,-8.477774268227991,18.35939620719792,-4.698369977455267
-10.529674826768307,-9.576723876422546,18.194123599149297,-5.1393919344476275
-10.267699626791492,-10.734082726232005,18.003767947472042,-5.601509828099357
-9.961997002961747,-11.943475199989328,17.78912409615116,-6.079729660756279
-9.61441174669311,-13.198525680027496,17.550986889171643,-6.56905743476422
-9.226788649399579,-14.492858548679452,17.290151170518484,-7.064499152469006
-8.800972502495183,-15.820098188278168,17.007411784176686,-7.561060816216458
-8.338808097393946,-17.173868981156602,16.70356357413124,-8.053748428352403
-7.84214022550987,-18.547795309647725,16.379401384367142,-8.537567991222666
-7.312813678256987,-19.935501556084482,16.035720058869387,-9.007525507173078
-6.752673247049313,-21.330612102799858,15.67331444162297,-9.458626978549454
-6.163563723300865,-22.726751332126806,15.292979376612886,-9.885878407697625
-5.547329898425661,-24.117543626398284,14.895509707824138,-10.284285796963413
-4.905816563837719,-25.496613367947255,14.481700279241712,-10.648855148692645
-4.240868510951062,-26.857584939106687,14.05234593485061,-10.97459246523114
-3.554330531179704,-28.194082722209544,13.608241518635825,-11.256503748924736
-2.8480474159376654,-29.49973109958879,13.150181874582355,-11.48959500211925
-2.1238639566389637,-30.76815445357737,12.678961846675188,-11.668872227160499
-1.38363378885644,-31.99297152729784,12.195376278899328,-11.789438818429067
-0.6295316194914514,-33.16759634244945,11.700220015239768,-11.84993381350274
0.13586346279710723,-34.28518507893242,11.194287899681504,-11.853449309087333
0.909946584630725,-35.33887747580023,10.678374776209537,-11.803361343680912
1.6901128726309043,-36.321813272106425,10.153275488808848,-11.703045955781544
2.473757453419132,-37.22713220690448,9.61978488146444,-11.55587918388731
3.25827545361691,-38.047974019247924,9.078697798161315,-11.365237066496267
4.041061999845725,-38.77747844819023,8.530809082884458,-11.13449564210649
4.819512218727083,-39.40878523278494,7.976913579618879,-10.867030949216058
5.591021236882469,-39.93503411208554,7.41780613234956,-10.56621902632303
6.352984180933384,-40.34936482514552,6.854281585061497,-10.235435911925476
7.102796177501318,-40.64491711101843,6.2871347817397,-9.878057644521478
7.83785235320777,-40.814830708757725,5.717160566369147,-9.49746026260909
8.555547834674236,-40.85224535741696,5.145153782934844,-9.097019804686393
9.253277748522207,-40.7503007960496,4.571909275421783,-8.68011230925146
9.928437221373184,-40.50213676370918,3.9982218878149576,-8.250113814802344
10.578421379848653,-40.100892999449194,3.4248864640993744,-7.810400359837134
11.200625350570114,-39.53970924232312,2.8526978482600156,-7.3643479828538885
11.792685843090943,-38.81330075391562,2.282450884281883,-6.915244122004371
12.354242165214613,-37.929443067243525,1.714940416149971,-6.465641764139889
12.88592381787231,-36.902369421465096,1.1509612878492712,-6.01773074357713
13.38836733945887,-35.74635895170673,0.591308343364788,-5.57369831364865
13.862209268369138,-34.47569079309481,0.03677642668151526,-5.135731727686996
14.30808614299795,-33.10464408075573,-0.5118396182155582,-4.706018239024712
14.726634501740156,-31.647497949815886,-1.0537449473414324,-4.286745100994346
15.118490882990583,-30.118531535401672,-1.5881447167111102,-3.8800995669284513
15.484291825144075,-28.532023972639486,-2.114244082339598,-3.4882688901595724
